R,Ticker Symbol,Quantity,Price,Mkt_LMT,Customer Side,Exchange Code,Main Order Account,app_id,Current Date,Trade Date and Time,Firm,Branch,seq_num,Order Open Quantity,Order Stop Price,Inventory Account,Counterparty Account or Trader,give_up,Basket,Order Id,Commission Rate,Commission Indicator,Mark Up,Internal Note,Order Route To,Is Cancelled,contra_specialist,contra_mnemonic,contra_badge,contra_qty,contra_date,contra_time,Ticket Id,Latest Parent Order Id,minor_id,OMHS Event
R,         XRT,        10,         72.7400,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:41:05,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468611,1468442,0,BOT
R,         XRT,        90,         72.7400,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:41:05,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468613,1468442,0,BOT
R,         XRT,       200,         72.7400,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:41:05,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468608,1468442,0,SOLD
R,         XRT,       200,         72.7400,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:41:05,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468610,1468442,0,SOLD
R,         XRT,        10,         72.7400,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:41:05,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468612,1468442,0,SOLD
R,         XRT,        90,         72.7400,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:41:05,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468614,1468442,0,SOLD
R,         XRT,       100,         72.7810,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:42:00,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468616,1468442,0,SOLD
R,         XRT,       100,         72.7810,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:42:00,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468618,1468442,0,SOLD
R,         XRT,       200,         72.7800,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:42:00,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468620,1468442,0,SOLD
R,         XRT,       100,         72.7810,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:42:00,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468615,1468442,0,BOT
R,         XRT,       100,         72.7810,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:42:00,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468617,1468442,0,BOT
R,         XRT,       200,         72.7800,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:42:00,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468619,1468442,0,BOT
R,         XRT,       200,         72.7800,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:42:01,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468622,1468442,0,SOLD
R,         XRT,       200,         72.7800,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:42:01,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468621,1468442,0,BOT
R,         XRT,       100,         72.7800,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:42:02,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468624,1468442,0,SOLD
R,         XRT,       100,         72.7800,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:42:02,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468623,1468442,0,BOT
R,        MLHR,       100,         24.9000,         25.0000,BUY,UQ,EPOCHCRD,,20130904,04/26/2013 12:42:21,,,,      7000,          0.0000,PDS0000191,BCAL,,,1465189,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468625,1465189,0,BOT
R,         XRT,       100,         72.7810,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:42:34,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468627,1468442,0,BOT
R,         XRT,       100,         72.7810,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:42:34,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468628,1468442,0,SOLD
R,         XRT,       100,         72.7900,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:42:47,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468629,1468442,0,BOT
R,         XRT,       100,         72.7900,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:42:47,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468630,1468442,0,SOLD
R,         NOC,       100,         74.4200,          0.0000,BUY,UN,CRINX,,20130904,04/26/2013 12:42:56,,,,         0,          0.0000,PDS0000191,BCAL,,,1466029,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468631,1466029,0,BOT
R,         XRT,       200,         72.7700,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:43:09,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468633,1468442,0,BOT
R,         XRT,       200,         72.7700,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:43:09,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468635,1468442,0,BOT
R,         XRT,       100,         72.7700,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:43:09,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468637,1468442,0,BOT
R,         XRT,       100,         72.7700,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:43:09,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468639,1468442,0,BOT
R,         XRT,       100,         72.7700,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:43:09,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468641,1468442,0,BOT
R,         XRT,       200,         72.7700,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:43:09,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468634,1468442,0,SOLD
R,         XRT,       200,         72.7700,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:43:09,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468636,1468442,0,SOLD
R,         XRT,       100,         72.7700,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:43:09,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468638,1468442,0,SOLD
R,         XRT,       100,         72.7700,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:43:09,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468640,1468442,0,SOLD
R,         XRT,       100,         72.7700,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:43:09,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468642,1468442,0,SOLD
R,         NOC,       100,         74.4000,          0.0000,BUY,UN,CRINX,,20130904,04/26/2013 12:43:26,,,,         0,          0.0000,PDS0000191,BCAL,,,1466029,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468643,1466029,0,BOT
R,         NOC,       100,         74.3900,          0.0000,BUY,UN,CRINX,,20130904,04/26/2013 12:43:31,,,,         0,          0.0000,PDS0000191,BCAL,,,1466029,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468645,1466029,0,BOT
R,         NOC,       100,         74.3900,          0.0000,BUY,UN,CRINX,,20130904,04/26/2013 12:43:36,,,,         0,          0.0000,PDS0000191,BCAL,,,1466029,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468647,1466029,0,BOT
R,         NOC,       100,         74.3930,          0.0000,BUY,UN,CRINX,,20130904,04/26/2013 12:43:43,,,,         0,          0.0000,PDS0000191,BCAL,,,1466029,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468649,1466029,0,BOT
R,         NOC,       100,         74.3930,          0.0000,BUY,UN,CRINX,,20130904,04/26/2013 12:43:43,,,,         0,          0.0000,PDS0000191,BCAL,,,1466029,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468651,1466029,0,BOT
R,         XRT,       200,         72.7700,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:44:01,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468660,1468442,0,SOLD
R,         XRT,       200,         72.7700,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:44:01,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468656,1468442,0,SOLD
R,         XRT,       100,         72.7750,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:44:01,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468654,1468442,0,SOLD
R,         XRT,       200,         72.7700,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:44:01,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468657,1468442,0,BOT
R,         XRT,       100,         72.7750,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:44:01,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468653,1468442,0,BOT
R,         XRT,       200,         72.7700,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:44:01,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468659,1468442,0,BOT
R,         XRT,       200,         72.7700,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:44:01,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468658,1468442,0,SOLD
R,         XRT,       200,         72.7700,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:44:01,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468655,1468442,0,BOT
R,         XRT,       100,         72.7600,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:44:15,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468663,1468442,0,BOT
R,         XRT,       100,         72.7600,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:44:15,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468665,1468442,0,BOT
R,         XRT,       100,         72.7600,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:44:15,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468662,1468442,0,SOLD
R,         XRT,       100,         72.7600,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:44:15,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468661,1468442,0,BOT
R,         XRT,       100,         72.7600,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:44:15,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468666,1468442,0,SOLD
R,         XRT,       100,         72.7600,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:44:15,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468664,1468442,0,SOLD
R,         NOC,       100,         74.4050,          0.0000,BUY,UN,CRINX,,20130904,04/26/2013 12:44:46,,,,         0,          0.0000,PDS0000191,BCAL,,,1466029,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468667,1466029,0,BOT
R,         XRT,        90,         72.7400,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:45:18,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468677,1468442,0,BOT
R,         XRT,        10,         72.7500,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:45:18,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468676,1468442,0,SOLD
R,         XRT,       190,         72.7500,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:45:18,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468673,1468442,0,BOT
R,         XRT,       190,         72.7500,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:45:18,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468670,1468442,0,SOLD
R,         XRT,       200,         72.7500,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:45:18,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468671,1468442,0,BOT
R,         XRT,       190,         72.7500,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:45:18,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468674,1468442,0,SOLD
R,         XRT,        10,         72.7450,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:45:18,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468679,1468442,0,BOT
R,         XRT,       190,         72.7500,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:45:18,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468669,1468442,0,BOT
R,         XRT,        90,         72.7400,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:45:18,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468678,1468442,0,SOLD
R,         XRT,       200,         72.7500,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:45:18,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468672,1468442,0,SOLD
R,         XRT,        10,         72.7500,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:45:18,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468675,1468442,0,BOT
R,         XRT,        10,         72.7450,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:45:18,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468680,1468442,0,SOLD
R,         NOC,       100,         74.3900,          0.0000,BUY,UN,CRINX,,20130904,04/26/2013 12:46:39,,,,         0,          0.0000,PDS0000191,BCAL,,,1466029,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468683,1466029,0,BOT
R,         NOC,       100,         74.4200,          0.0000,BUY,UN,CRINX,,20130904,04/26/2013 12:46:39,,,,         0,          0.0000,PDS0000191,BCAL,,,1466029,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468681,1466029,0,BOT
R,         XRT,       200,         72.8000,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:46:45,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468686,1468442,0,SOLD
R,         XRT,       100,         72.8050,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:46:45,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468687,1468442,0,BOT
R,         XRT,       100,         72.8050,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:46:45,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468688,1468442,0,SOLD
R,         XRT,       100,         72.8050,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:46:45,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468689,1468442,0,BOT
R,         XRT,       100,         72.8050,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:46:45,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468690,1468442,0,SOLD
R,         XRT,       200,         72.8000,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:46:45,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468685,1468442,0,BOT
R,        MLHR,       100,         24.9400,         25.0000,BUY,UQ,EPOCHCRD,,20130904,04/26/2013 12:46:50,,,,      7000,          0.0000,PDS0000191,INCD,,,1465189,0,T,0,,INCD,N,,,0,0,0000-00-00,00:00:00,1468691,1465189,0,BOT
R,         XRT,       100,         72.8000,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:46:53,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468695,1468442,0,BOT
R,         XRT,       200,         72.8000,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:46:53,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468702,1468442,0,SOLD
R,         XRT,       100,         72.8000,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:46:53,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468699,1468442,0,BOT
R,         XRT,       100,         72.8000,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:46:53,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468703,1468442,0,BOT
R,         XRT,       200,         72.8000,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:46:53,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468694,1468442,0,SOLD
R,         XRT,       100,         72.8000,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:46:53,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468698,1468442,0,SOLD
R,         XRT,       100,         72.8000,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:46:53,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468704,1468442,0,SOLD
R,         XRT,       100,         72.8000,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:46:53,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468700,1468442,0,SOLD
R,         XRT,       200,         72.8000,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:46:53,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468701,1468442,0,BOT
R,         XRT,       100,         72.8000,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:46:53,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468697,1468442,0,BOT
R,         XRT,       200,         72.8000,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:46:53,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468693,1468442,0,BOT
R,         XRT,       100,         72.8000,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:46:53,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468696,1468442,0,SOLD
R,        MLHR,       100,         24.9500,         25.0000,BUY,UQ,EPOCHCRD,,20130904,04/26/2013 12:47:25,,,,      7000,          0.0000,PDS0000191,INCD,,,1465189,0,T,0,,INCD,N,,,0,0,0000-00-00,00:00:00,1468705,1465189,0,BOT
R,         XRT,       100,         72.7800,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:48:05,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468716,1468442,0,SOLD
R,         XRT,       200,         72.7900,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:48:05,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468712,1468442,0,SOLD
R,         XRT,       100,         72.7800,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:48:05,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468717,1468442,0,BOT
R,         XRT,       100,         72.7900,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:48:05,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468713,1468442,0,BOT
R,         XRT,       100,         72.7900,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:48:05,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468714,1468442,0,SOLD
R,         XRT,       200,         72.7900,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:48:05,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468709,1468442,0,BOT
R,         XRT,       100,         72.7800,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:48:05,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468715,1468442,0,BOT
R,         XRT,       100,         72.7900,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:48:05,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468707,1468442,0,BOT
R,         XRT,       200,         72.7900,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:48:05,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468710,1468442,0,SOLD
R,         XRT,       100,         72.7800,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:48:05,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468718,1468442,0,SOLD
R,         XRT,       100,         72.7900,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:48:05,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468708,1468442,0,SOLD
R,         XRT,       200,         72.7900,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:48:05,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468711,1468442,0,BOT
R,         XRT,       100,         72.7950,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:48:28,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468719,1468442,0,BOT
R,         XRT,       100,         72.7950,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:48:28,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468720,1468442,0,SOLD
R,         XRT,       200,         72.7800,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:48:51,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468722,1468442,0,SOLD
R,         XRT,       200,         72.7800,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:48:51,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468726,1468442,0,SOLD
R,         XRT,       200,         72.7800,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:48:51,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468721,1468442,0,BOT
R,         XRT,       200,         72.7800,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:48:51,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468724,1468442,0,SOLD
R,         XRT,       100,         72.7800,          0.0000,SELL,UP,FNYS,,20130904,04/26/2013 12:48:51,,,,         0,          0.0000,PDS0000191,FNYS,,,1468442,0,T,0,,,N,,,0,0,0000-00-00,00:00:00,1468728,1468442,0,SOLD
R,         XRT,       100,         72.7800,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:48:51,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468727,1468442,0,BOT
R,         XRT,       200,         72.7800,          0.0000,BUY,UP,FNYS,,20130904,04/26/2013 12:48:51,,,,         0,          0.0000,PDS0000191,BCAL,,,1468442,0,T,0,,BCAL,N,,,0,0,0000-00-00,00:00:00,1468725,1468442,0,BOT
